origen,nombre,tipo,bytes,fecha,destino,nota
~/Downloads,ReporteVentas_6_22_2026_7155.xlsx,xlsx,77627,2026-06-22,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_6_23_2026_132359.xlsx,xlsx,93731,2026-06-23,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_6_30_2026_64413.xlsx,xlsx,64886,2026-06-30,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_7_11_2026_225122.xlsx,xlsx,1512733,2026-07-11,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_7_13_2026_103812.xlsx,xlsx,4302234,2026-07-13,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_7_13_2026_112048.xlsx,xlsx,93416,2026-07-13,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_7_13_2026_123312.xlsx,xlsx,93416,2026-07-13,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_7_13_2026_12338.xlsx,xlsx,93416,2026-07-13,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_7_15_2026_104826.xlsx,xlsx,58688,2026-07-15,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_7_15_2026_104855.xlsx,xlsx,57274,2026-07-15,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_7_6_2026_18241.xlsx,xlsx,213006,2026-07-06,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_8_20_2026_202439.xlsx,xlsx,70659,2026-08-20,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_8_20_2026_20440.xlsx,xlsx,65409,2026-08-20,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_8_20_2026_205043.xlsx,xlsx,65409,2026-08-20,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_8_20_2026_205214.xlsx,xlsx,63346,2026-08-20,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_8_20_2026_205422.xlsx,xlsx,70613,2026-08-20,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_8_20_2026_2152.xlsx,xlsx,66131,2026-08-20,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_8_24_2026_102651.xlsx,xlsx,68133,2026-08-24,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_8_2_2026_113552.xlsx,xlsx,222081,2026-08-02,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,ReporteVentas_8_2_2026_141435.xlsx,xlsx,1726378,2026-08-02,~/Rosanta OS/03_Finance_Data_OS/Historico_Ventas,Export de ventas PosFile
~/Downloads,Resumen_Ejecutivo_Acatenango.docx,docx,11198,2026-06-27,~/My Drive/PERSONAL/Acatenango_Aventuras,Proyecto Acatenango — ya existe carpeta
~/Downloads,Resumen_Ejecutivo_Acatenango.pdf,pdf,98476,2026-06-27,~/My Drive/PERSONAL/Acatenango_Aventuras,Proyecto Acatenango — ya existe carpeta
~/Downloads,Retargeting-03.jpg,jpg,4667902,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,Retargeting_Mesa de trabajo 1.jpg,jpg,15096928,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,Ros Julio-16.jpg,jpg,20487998,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,Ros Julio-17.jpg,jpg,15134049,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,Ros Julio-18.jpg,jpg,13571362,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,Ros Julio-19.jpg,jpg,22563587,2026-08-06,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,Ros Jun-06.jpg,jpg,14856193,2026-06-30,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,Ros Jun-07.jpg,jpg,7571119,2026-06-30,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,Ros Jun-08.jpg,jpg,9888864,2026-06-30,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,Ros Jun-09.jpg,jpg,27858447,2026-06-30,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,Ros Jun-10.jpg,jpg,12404516,2026-07-01,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,Ros Jun-11.jpg,jpg,11473117,2026-07-01,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,Ros Jun-12.jpg,jpg,13904078,2026-07-01,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,Ros Jun-13.jpg,jpg,11743903,2026-07-01,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Foto / pieza gráfica
~/Downloads,Ros-Cena Romanticas.mp4,mp4,87085561,2026-06-30,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Video de contenido
~/Downloads,Rosanta - Cena Corto.mp4,mp4,30259274,2026-07-02,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Video de contenido
~/Downloads,Rosanta Gift Card Q300-selection.png,png,401912,2026-07-27,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Brand Kit,Assets de marca / tipografía
~/Downloads,Rosanta Reloaded.docx,docx,29400,2026-07-03,~/Rosanta OS/01_Business_Fundamentals,Business Fundamentals
~/Downloads,Rosanta-Evento Mezcal.mp4,mp4,34655385,2026-07-02,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Video de contenido
~/Downloads,Rosanta-Eventos 1.mp4,mp4,51466684,2026-06-04,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Video de contenido
~/Downloads,Rosanta-Eventos 3.mp4,mp4,48507709,2026-06-04,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Video de contenido
~/Downloads,Rosanta-Logoeditable.ps,ps,1418728,2026-06-23,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Brand Kit,Assets de marca / tipografía
~/Downloads,Rosanta-Plato del Mes Julio.mp4,mp4,29377103,2026-07-02,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets/Piezas,Video de contenido
~/Downloads,RosantaMenu2026_VF.pdf,pdf,564564,2026-07-23,~/Rosanta OS/04_Profit_OS/Carta_y_Precios_POS,Carta / menú vigente
~/Downloads,Rosanta_311_CalendarioContenido_20260804.pdf,pdf,176869,2026-08-04,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,Rosanta_Ajuste_Carta_Para_Maco.pdf,pdf,6348,2026-06-23,~/Rosanta OS/04_Profit_OS/Carta_y_Precios_POS,Precios / ajuste de carta
~/Downloads,Rosanta_Anti-Brand_Sprint (1).pdf,pdf,436845,2026-07-03,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets,Anti-Brand Sprint
~/Downloads,Rosanta_Anti-Brand_Sprint.pdf,pdf,156555,2026-07-03,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets,Anti-Brand Sprint
~/Downloads,Rosanta_Anti-Brand_Sprint_Blanco_Impresion.pdf,pdf,506680,2026-07-03,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets,Anti-Brand Sprint
~/Downloads,Rosanta_Brief_Flyers.pdf,pdf,33983,2026-07-17,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,Rosanta_Briefing_LlegarARosanta_3Videos.pdf,pdf,167870,2026-07-30,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,Rosanta_Briefing_Pauta_Contenido_Julio2026.pdf,pdf,108593,2026-06-23,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,Rosanta_Carta_y_Ajuste_Completo.pdf,pdf,9261,2026-06-23,~/Rosanta OS/04_Profit_OS/Carta_y_Precios_POS,Precios / ajuste de carta
~/Downloads,Rosanta_Comparativo_Inventarios_May-Jul_2026.xlsx,xlsx,16109,2026-08-17,~/Rosanta OS/04_Profit_OS/Carta_y_Precios_POS/Inventarios,Inventario PosFile
~/Downloads,Rosanta_Comparativo_Precios_Menu_2026 (1) (1) (1).xlsx,xlsx,13023,2026-08-08,~/Rosanta OS/04_Profit_OS/Carta_y_Precios_POS,Precios / ajuste de carta
~/Downloads,Rosanta_Comparativo_Precios_Menu_2026 (1).xlsx,xlsx,16460,2026-07-29,~/Rosanta OS/04_Profit_OS/Carta_y_Precios_POS,Precios / ajuste de carta
~/Downloads,Rosanta_Comparativo_Precios_Menu_2026.xlsx,xlsx,11640,2026-07-13,~/Rosanta OS/04_Profit_OS/Carta_y_Precios_POS,Precios / ajuste de carta
~/Downloads,Rosanta_Contador_Mayo2026.md,md,2488,2026-06-02,~/Rosanta OS/03_Finance_Data_OS/Finanzas & Contabilidad/Reportes_Contador,Contador / auditoría
~/Downloads,Rosanta_Cotizacion_DanielaTorres_19Dic2026.pdf,pdf,274020,2026-06-19,~/Rosanta OS/05_Marketing_OS/Eventos_y_Cotizaciones,Cotización de evento
~/Downloads,Rosanta_Cotizacion_Sofia_Alonzo_20Mar2027.pdf,pdf,275253,2026-06-16,~/Rosanta OS/05_Marketing_OS/Eventos_y_Cotizaciones,Cotización de evento
~/Downloads,Rosanta_Cotizacion_Sparks_7May2027.pdf,pdf,1401980,2026-06-15,~/Rosanta OS/05_Marketing_OS/Eventos_y_Cotizaciones,Cotización de evento
~/Downloads,Rosanta_Event_Menu_DianaSciarrillo_11Jul2026.pdf,pdf,14245,2026-07-07,~/Rosanta OS/05_Marketing_OS/Eventos_y_Cotizaciones,Menú de evento
~/Downloads,Rosanta_Guion_ComoLlegar.pdf,pdf,174058,2026-07-30,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,Rosanta_Inventario_Consolidado_Mayo_2026.xlsx,xlsx,27532,2026-06-19,~/Rosanta OS/04_Profit_OS/Carta_y_Precios_POS/Inventarios,Inventario PosFile
~/Downloads,Rosanta_Inventarios_Cierre_Junio_2026.xlsx,xlsx,27644,2026-07-03,~/Rosanta OS/04_Profit_OS/Carta_y_Precios_POS/Inventarios,Inventario PosFile
~/Downloads,Rosanta_Manual_MarketingOS.pdf,pdf,199986,2026-07-30,~/Rosanta OS/05_Marketing_OS/Scorecard_Marketing,Estrategia de marketing
~/Downloads,Rosanta_MarketingOS_Recorrido.pdf,pdf,195049,2026-07-30,~/Rosanta OS/05_Marketing_OS/Scorecard_Marketing,Estrategia de marketing
~/Downloads,Rosanta_Menu_EN_2026.pdf,pdf,125281,2026-06-17,~/Rosanta OS/04_Profit_OS/Carta_y_Precios_POS,Carta / menú vigente
~/Downloads,Rosanta_Menu_ES_2026.pdf,pdf,128802,2026-08-10,~/Rosanta OS/04_Profit_OS/Carta_y_Precios_POS,Carta / menú vigente
~/Downloads,Rosanta_Modulo_Recetario_v2.zip,zip,29580,2026-08-21,~/Dev/Rosanta/apps-script/_paquetes-instalacion,Paquete .zip del modulo (codigo)
~/Downloads,Rosanta_Ocupacion_Entre_Semana_Propuesta_2026-07-13.pdf,pdf,28346,2026-07-13,~/Rosanta OS/01_Business_Fundamentals,Business Fundamentals
~/Downloads,Rosanta_Oportunidades_Ahorro_2026.xlsx,xlsx,128415,2026-07-12,~/Rosanta OS/04_Profit_OS/Costeo,Costeo de barra
~/Downloads,Rosanta_Propuesta_Campañas_Ago-Oct2026.pdf,pdf,39611,2026-07-30,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,Rosanta_Quote_MollieClarisa_PrivateEvent_NovDec2026.pdf,pdf,1400967,2026-08-05,~/Rosanta OS/05_Marketing_OS/Eventos_y_Cotizaciones,Cotización de evento
~/Downloads,Rosanta_Recetario_Barra (2).xlsx,xlsx,1107849,2026-06-19,~/Rosanta OS/04_Profit_OS/Recetario,Recetario
~/Downloads,Rosanta_Recetario_Barra.gsheet,gsheet,179,2026-08-21,~/Rosanta OS/04_Profit_OS/Recetario,Recetario
~/Downloads,Rosanta_Recetario_Barra.xlsx,xlsx,928575,2026-06-02,~/Rosanta OS/04_Profit_OS/Recetario,Recetario
~/Downloads,Rosanta_Recetario_Barra_v5_corregido.xlsx,xlsx,313212,2026-07-11,~/Rosanta OS/04_Profit_OS/Recetario,Recetario
~/Downloads,Rosanta_Recetario_Cocina.gsheet,gsheet,179,2026-07-11,~/Rosanta OS/04_Profit_OS/Recetario,Recetario
~/Downloads,Rosanta_Recetario_Cocina.xlsx,xlsx,632663,2026-08-18,~/Rosanta OS/04_Profit_OS/Recetario,Recetario
~/Downloads,Rosanta_Recetario_Cocina_ enviar juanma (1).xlsx,xlsx,1967673,2026-08-21,~/Rosanta OS/04_Profit_OS/Recetario,Recetario
~/Downloads,Rosanta_Recetario_Cocina_ enviar juanma.xlsx,xlsx,1967673,2026-08-20,~/Rosanta OS/04_Profit_OS/Recetario,Recetario
~/Downloads,Rosanta_Recetario_Cocina_2027_v2.xlsx,xlsx,1623026,2026-08-20,~/Rosanta OS/04_Profit_OS/Recetario,Recetario
~/Downloads,Rosanta_Recetario_Completo (1).xlsx,xlsx,1306818,2026-06-03,~/Rosanta OS/04_Profit_OS/Recetario,Recetario
~/Downloads,Rosanta_Recetario_Completo (2).xlsx,xlsx,1306818,2026-06-23,~/Rosanta OS/04_Profit_OS/Recetario,Recetario
~/Downloads,Rosanta_Recetario_Completo (3).xlsx,xlsx,1308343,2026-06-23,~/Rosanta OS/04_Profit_OS/Recetario,Recetario
~/Downloads,Rosanta_Recetario_Completo.xlsx,xlsx,178847,2026-06-23,~/Rosanta OS/04_Profit_OS/Recetario,Recetario
~/Downloads,Rosanta_Recetario_Proveedores_intranet.zip,zip,21130,2026-08-21,~/Rosanta OS/04_Profit_OS/Recetario,Recetario
~/Downloads,Rosanta_Recetario_Proveedores_intranet_1.zip,zip,21130,2026-08-21,~/Rosanta OS/04_Profit_OS/Recetario,Recetario
~/Downloads,Rosanta_Recomendaciones_Auditor.pdf,pdf,70240,2026-07-03,~/Rosanta OS/03_Finance_Data_OS/Finanzas & Contabilidad/Reportes_Contador,Contador / auditoría
~/Downloads,Rosanta_Reporte_S25_15-21_Junio_2026.pdf,pdf,58177,2026-06-22,~/Rosanta OS/03_Finance_Data_OS/KPIs_Dashboard,Reporte semanal
~/Downloads,Rosanta_Reunion enviar juanma (1).docx,docx,1737524,2026-08-21,~/Rosanta OS/02_Management_OS,Entregable de Management OS
~/Downloads,Rosanta_Reunion enviar juanma (2).docx,docx,1737524,2026-08-21,~/Rosanta OS/02_Management_OS,Entregable de Management OS
~/Downloads,Rosanta_Reunion enviar juanma (3).docx,docx,1737524,2026-08-21,~/Rosanta OS/02_Management_OS,Entregable de Management OS
~/Downloads,Rosanta_Reunion enviar juanma (4).docx,docx,1737524,2026-08-21,~/Rosanta OS/02_Management_OS,Entregable de Management OS
~/Downloads,Rosanta_Reunion enviar juanma.docx,docx,1737524,2026-08-20,~/Rosanta OS/02_Management_OS,Entregable de Management OS
~/Downloads,Rosanta_Reunion_Cocina.md.docx,docx,220234,2026-08-20,~/Rosanta OS/02_Management_OS,Entregable de Management OS
~/Downloads,Rosanta_Todos - Rosanta_Todos.csv.csv,csv,96536,2026-07-06,~/Rosanta OS/05_Marketing_OS/CRM_y_Retencion,CRM / encuesta
~/Downloads,Rosanta_Vision10X_Marketing.pptx,pptx,34512,2026-06-03,~/Rosanta OS/05_Marketing_OS/Scorecard_Marketing,Estrategia de marketing
~/Downloads,S01-00-portada.png,png,125497,2026-08-10,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,S01-01-lunes.png,png,109663,2026-08-10,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,S01-02-martes.png,png,115559,2026-08-07,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,S01-02-martes_1.png,png,120312,2026-08-10,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,S01-03-miercoles.png,png,103491,2026-08-10,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,S01-03-miercoles_2.png,png,125004,2026-08-11,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,S01-04-jueves.png,png,125614,2026-08-10,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,S01-05-viernes.png,png,96209,2026-08-10,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,S01-05-viernes_3.png,png,105086,2026-08-18,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,S01-06-sabado.png,png,115502,2026-08-10,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,S01-07-domingo.png,png,104824,2026-08-10,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,S02-02-martes.png,png,137778,2026-08-18,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,S02-04-jueves.png,png,133490,2026-08-18,~/Rosanta OS/05_Marketing_OS/Contenido_y_Calendario,Brief / calendario de contenido
~/Downloads,S18_sistema_operativo_v4_populated.xlsx,xlsx,60532,2026-06-03,~/Rosanta OS/01_Business_Fundamentals,Bitácora / identidad
~/Downloads,SIC_Documento_Maestro_Final.docx,docx,4188816,2026-06-03,~/My Drive/PERSONAL/SIC,Proyecto SIC — fuera de Rosanta
~/Downloads,SUP rest ROSANTA BARRA.ods,ods,1975790,2026-06-02,~/Rosanta OS/04_Profit_OS/Proveedores,Listado de proveedores barra
~/Downloads,Sabana Chiquita - Veinticuatro de Junio.gpx,gpx,185625,2026-08-11,~/My Drive/PERSONAL/Trekking_Viajes,Personal — trekking/viajes
~/Downloads,SafeTour_Ajustes_Mesa2_para_Ivan.pdf,pdf,28025,2026-06-25,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Brief_INGUAT_Reunion2.pdf,pdf,12581,2026-06-21,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Certifica_IDENTIDAD_VISUAL.pdf,pdf,311855,2026-06-17,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Comparativa_CONAP_ZDVD.docx,docx,16220,2026-07-20,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Correcciones_Mesa2.pdf,pdf,21614,2026-06-24,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Costos_Referencia.docx,docx,15682,2026-06-17,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Documento_Maestro.docx,docx,15488,2026-06-21,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Esquema_Certificacion.docx,docx,21023,2026-07-13,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Expediente_INGUAT.docx,docx,198826,2026-07-08,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Expediente_INGUAT.pdf,pdf,197562,2026-07-08,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Plan_Capacitacion.docx,docx,15433,2026-07-13,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Plan_Negocio (1).docx,docx,19881,2026-06-17,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Plan_Negocio.docx,docx,18675,2026-06-17,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Propuesta_Valor_INGUAT.docx,docx,19685,2026-06-19,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Propuesta_Valor_INGUAT_Reunion2 (1).pdf,pdf,308476,2026-06-24,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Propuesta_Valor_INGUAT_Reunion2 (2).pdf,pdf,311352,2026-07-07,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Propuesta_Valor_INGUAT_Reunion2.pdf,pdf,307197,2026-06-21,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Propuesta_Valor_INGUAT_Reunion2.pptx,pptx,78532,2026-06-25,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Proyecciones_Financieras.pdf,pdf,9324,2026-06-18,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Recomendaciones_Documentos_Mesa2.pdf,pdf,125148,2026-06-21,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_ResumenEjecutivo_Whitbeck.pdf,pdf,5109,2026-06-18,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Resumen_Ejecutivo_Capacitacion_Certificacion.pdf,pdf,245230,2026-07-13,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,SafeTour_Revision_Riesgos.docx,docx,14412,2026-06-18,~/My Drive/PERSONAL/SafeTour_INGUAT,Consultoría SafeTour/INGUAT — fuera de Rosanta
~/Downloads,San Pedro Las Huertas.gpx,gpx,188317,2026-08-12,~/My Drive/PERSONAL/Trekking_Viajes,Personal — trekking/viajes
~/Downloads,Screenshot 2026-07-27 at 10.21.52 AM.png,png,178045,2026-07-27,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,Screenshot 2026-07-27 at 10.24.50 AM.png,png,177785,2026-07-27,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,Screenshot 2026-07-29 at 4.28.07 PM.jpg.jpeg,jpeg,141395,2026-07-29,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,Screenshot 2026-08-20 at 9.27.16 AM.png,png,215348,2026-08-20,~/Rosanta OS/_Inbox/Revisar_Imagenes,Imagen/archivo sin contexto - clasificar manualmente
~/Downloads,THE ANTI-BRAND SPRINT WORKBOOK  2025(Linked Fillable).pdf,pdf,13860762,2026-07-03,~/Rosanta OS/05_Marketing_OS/Marca_y_Assets,Anti-Brand Sprint
~/Downloads,THE AUDITOR  AI TOOL INSTRUCTIONAL PLAYBOOK April 2026.pdf,pdf,12231627,2026-07-03,~/Rosanta OS/01_Business_Fundamentals/Referencias,Material de referencia / formación
~/Downloads,The scaling Engine OS.docx,docx,358866,2026-08-11,~/Rosanta OS/01_Business_Fundamentals,Documento fuente del método
~/Downloads,Time_series_chart(2026.06.01-2026.06.14).csv,csv,380,2026-06-23,~/Rosanta OS/05_Marketing_OS/Pauta_Meta_y_CAC,Reporte de pauta
~/Downloads,Time_series_chart(2026.06.15-2026.06.21).csv,csv,200,2026-06-22,~/Rosanta OS/05_Marketing_OS/Pauta_Meta_y_CAC,Reporte de pauta
~/Downloads,Time_series_chart(2026.06.22-2026.06.28).csv,csv,200,2026-06-30,~/Rosanta OS/05_Marketing_OS/Pauta_Meta_y_CAC,Reporte de pauta
~/Downloads,Transacciones del mes (1).PDF,pdf,19742,2026-07-06,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,Transacciones del mes (2).PDF,pdf,17500,2026-07-08,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,Transacciones del mes (3).PDF,pdf,17497,2026-07-13,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,Transacciones del mes (4).PDF,pdf,12747,2026-08-02,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,Transacciones del mes (5).PDF,pdf,16595,2026-08-20,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,Transacciones del mes.PDF,pdf,17498,2026-07-06,~/Rosanta OS/03_Finance_Data_OS/Bancos_y_Conciliaciones/3_Bancos,Estado / movimiento bancario
~/Downloads,UTG2024_100k.gpx,gpx,3319503,2026-06-30,~/My Drive/PERSONAL/Trekking_Viajes,Personal — trekking/viajes
~/Downloads,UTG2024_42k.gpx,gpx,373065,2026-06-30,~/My Drive/PERSONAL/Trekking_Viajes,Personal — trekking/viajes
~/Downloads,UTG2024_77k.gpx,gpx,2579968,2026-06-30,~/My Drive/PERSONAL/Trekking_Viajes,Personal — trekking/viajes
~/Downloads,Volcan de Fuego JUN26.pdf,pdf,64707,2026-06-26,~/My Drive/PERSONAL/Trekking_Viajes,Personal — trekking/viajes
